chrom1	start1	end1	chrom2	start2	end2	score
chr2L	16321000	16323000	chr2L	16321000	16323000	21.3999996185303
chr2L	16323000	16326000	chr2L	16321000	16323000	16.4349994659424
chr2L	16326000	16329000	chr2L	16321000	16323000	11.6590909957886
chr2L	16329000	16332000	chr2L	16321000	16323000	-2.95263147354126
chr2L	16332000	16335000	chr2L	16321000	16323000	-13.3272724151611
chr2L	16335000	16338000	chr2L	16321000	16323000	-4.18823528289795
chr2L	16338000	16341000	chr2L	16321000	16323000	10.8299999237061
chr2L	16341000	16344000	chr2L	16321000	16323000	14.1875
chr2L	16344000	16347000	chr2L	16321000	16323000	-9.7615385055542
chr2L	16347000	16350000	chr2L	16321000	16323000	-12.2250003814697
chr2L	16350000	16353000	chr2L	16321000	16323000	-18.3500003814697
chr2L	16353000	16356000	chr2L	16321000	16323000	-22.8250007629395
chr2L	16356000	16359000	chr2L	16321000	16323000	-34.966667175293
chr2L	16359000	16362000	chr2L	16321000	16323000	-49.0999984741211
chr2L	16362000	16365000	chr2L	16321000	16323000	-45.5
chr2L	16365000	16368000	chr2L	16321000	16323000	-49.5500030517578
chr2L	16368000	16371000	chr2L	16321000	16323000	0
chr2L	16371000	16374000	chr2L	16321000	16323000	-47.0999984741211
chr2L	16374000	16377000	chr2L	16321000	16323000	-44.9000015258789
chr2L	16377000	16380000	chr2L	16321000	16323000	-44.7000007629395
chr2L	16380000	16383000	chr2L	16321000	16323000	-48.5
chr2L	16383000	16386000	chr2L	16321000	16323000	0
chr2L	16386000	16389000	chr2L	16321000	16323000	0
chr2L	16389000	16392000	chr2L	16321000	16323000	-53.7999992370605
chr2L	16392000	16395000	chr2L	16321000	16323000	0
chr2L	16395000	16398000	chr2L	16321000	16323000	0
chr2L	16398000	16401000	chr2L	16321000	16323000	0
chr2L	16401000	16404000	chr2L	16321000	16323000	-45.4000015258789
chr2L	16404000	16407000	chr2L	16321000	16323000	-40.0999984741211
chr2L	16407000	16410000	chr2L	16321000	16323000	-42.0999984741211
chr2L	16410000	16413000	chr2L	16321000	16323000	-39.3000030517578
chr2L	16413000	16416000	chr2L	16321000	16323000	0
chr2L	16416000	16419000	chr2L	16321000	16323000	0
chr2L	16419000	16422000	chr2L	16321000	16323000	0
chr2L	16422000	16425000	chr2L	16321000	16323000	-52
chr2L	16425000	16428000	chr2L	16321000	16323000	-53.5999984741211
chr2L	16428000	16431000	chr2L	16321000	16323000	0
chr2L	16431000	16434000	chr2L	16321000	16323000	0
chr2L	16434000	16437000	chr2L	16321000	16323000	0
chr2L	16437000	16440000	chr2L	16321000	16323000	-35.5
chr2L	16440000	16443000	chr2L	16321000	16323000	-34.2000007629395
chr2L	16443000	16446000	chr2L	16321000	16323000	-30.6499996185303
chr2L	16446000	16449000	chr2L	16321000	16323000	-32.0999984741211
chr2L	16449000	16452000	chr2L	16321000	16323000	-30.6999988555908
chr2L	16452000	16455000	chr2L	16321000	16323000	-27.2333335876465
chr2L	16455000	16458000	chr2L	16321000	16323000	0
chr2L	16458000	16461000	chr2L	16321000	16323000	-17.2000007629395
chr2L	16461000	16464000	chr2L	16321000	16323000	0
chr2L	16464000	16467000	chr2L	16321000	16323000	-22.8500003814697
chr2L	16467000	16470000	chr2L	16321000	16323000	0
chr2L	16470000	16473000	chr2L	16321000	16323000	-23.6000003814697
