chrom1	start1	end1	chrom2	start2	end2	score
chr2L	16321000	16323000	chr2L	16321000	16323000	13.8999996185303
chr2L	16323000	16326000	chr2L	16321000	16323000	18.0321426391602
chr2L	16326000	16329000	chr2L	16321000	16323000	-11.015625
chr2L	16329000	16332000	chr2L	16321000	16323000	-2.61470580101013
chr2L	16332000	16335000	chr2L	16321000	16323000	-4.09999990463257
chr2L	16335000	16338000	chr2L	16321000	16323000	4.06551742553711
chr2L	16338000	16341000	chr2L	16321000	16323000	-4.31666660308838
chr2L	16341000	16344000	chr2L	16321000	16323000	-4.14166688919067
chr2L	16344000	16347000	chr2L	16321000	16323000	-2.41578936576843
chr2L	16347000	16350000	chr2L	16321000	16323000	-11.6421051025391
chr2L	16350000	16353000	chr2L	16321000	16323000	-16
chr2L	16353000	16356000	chr2L	16321000	16323000	-16.4230766296387
chr2L	16356000	16359000	chr2L	16321000	16323000	-26.6142864227295
chr2L	16359000	16362000	chr2L	16321000	16323000	-29.7000007629395
chr2L	16362000	16365000	chr2L	16321000	16323000	-36.4000015258789
chr2L	16365000	16368000	chr2L	16321000	16323000	-35.8333358764648
chr2L	16368000	16371000	chr2L	16321000	16323000	0
chr2L	16371000	16374000	chr2L	16321000	16323000	-28.8714275360107
chr2L	16374000	16377000	chr2L	16321000	16323000	-30.7399997711182
chr2L	16377000	16380000	chr2L	16321000	16323000	-39.0999984741211
chr2L	16380000	16383000	chr2L	16321000	16323000	-41.6599998474121
chr2L	16383000	16386000	chr2L	16321000	16323000	-46.2666664123535
chr2L	16386000	16389000	chr2L	16321000	16323000	-41.2999992370605
chr2L	16389000	16392000	chr2L	16321000	16323000	-42
chr2L	16392000	16395000	chr2L	16321000	16323000	-51.4333343505859
chr2L	16395000	16398000	chr2L	16321000	16323000	-57.7999992370605
chr2L	16398000	16401000	chr2L	16321000	16323000	-59.7333335876465
chr2L	16401000	16404000	chr2L	16321000	16323000	-52.4000015258789
chr2L	16404000	16407000	chr2L	16321000	16323000	-47.5857124328613
chr2L	16407000	16410000	chr2L	16321000	16323000	-44.25
chr2L	16410000	16413000	chr2L	16321000	16323000	-43.7999992370605
chr2L	16413000	16416000	chr2L	16321000	16323000	0
chr2L	16416000	16419000	chr2L	16321000	16323000	-35.5
chr2L	16419000	16422000	chr2L	16321000	16323000	-39.966667175293
chr2L	16422000	16425000	chr2L	16321000	16323000	-42.0999984741211
chr2L	16425000	16428000	chr2L	16321000	16323000	-43.2333335876465
chr2L	16428000	16431000	chr2L	16321000	16323000	-37.25
chr2L	16431000	16434000	chr2L	16321000	16323000	0
chr2L	16434000	16437000	chr2L	16321000	16323000	-30.8999996185303
chr2L	16437000	16440000	chr2L	16321000	16323000	-34.2999992370605
chr2L	16440000	16443000	chr2L	16321000	16323000	-32.7000007629395
chr2L	16443000	16446000	chr2L	16321000	16323000	-42.2999992370605
chr2L	16446000	16449000	chr2L	16321000	16323000	-36.7000007629395
chr2L	16449000	16452000	chr2L	16321000	16323000	-18.6000003814697
chr2L	16452000	16455000	chr2L	16321000	16323000	-19.6166667938232
chr2L	16455000	16458000	chr2L	16321000	16323000	-18.25
chr2L	16458000	16461000	chr2L	16321000	16323000	-11.8000001907349
chr2L	16461000	16464000	chr2L	16321000	16323000	-13.460000038147
chr2L	16464000	16467000	chr2L	16321000	16323000	-14
chr2L	16467000	16470000	chr2L	16321000	16323000	-21.1000003814697
chr2L	16470000	16473000	chr2L	16321000	16323000	-20.2000007629395
chr2L	16473000	16476000	chr2L	16321000	16323000	0
chr2L	16476000	16479000	chr2L	16321000	16323000	-15.8333339691162
chr2L	16479000	16482000	chr2L	16321000	16323000	-16.4500007629395
chr2L	16482000	16485000	chr2L	16321000	16323000	-17.0500011444092
chr2L	16485000	16488000	chr2L	16321000	16323000	0
chr2L	16488000	16491000	chr2L	16321000	16323000	0.350000023841858
chr2L	16491000	16494000	chr2L	16321000	16323000	10.8999996185303
chr2L	16494000	16497000	chr2L	16321000	16323000	10.1666669845581
chr2L	16497000	16500000	chr2L	16321000	16323000	8.72500038146973
chr2L	16500000	16503000	chr2L	16321000	16323000	0
chr2L	16503000	16506000	chr2L	16321000	16323000	-8.85000038146973
chr2L	16506000	16509000	chr2L	16321000	16323000	-13.5500001907349
chr2L	16509000	16512000	chr2L	16321000	16323000	-23.6000003814697
chr2L	16321000	16323000	chr2L	16323000	16326000	18.0321426391602
chr2L	16323000	16326000	chr2L	16323000	16326000	19.7714290618896
chr2L	16326000	16329000	chr2L	16323000	16326000	2.56296300888062
chr2L	16329000	16332000	chr2L	16323000	16326000	10.7320756912231
chr2L	16332000	16335000	chr2L	16323000	16326000	8.42638874053955
chr2L	16335000	16338000	chr2L	16323000	16326000	13.497260093689
chr2L	16338000	16341000	chr2L	16323000	16326000	5.98028182983398
chr2L	16341000	16344000	chr2L	16323000	16326000	-5.96190452575684
chr2L	16344000	16347000	chr2L	16323000	16326000	-8.67735862731934
chr2L	16347000	16350000	chr2L	16323000	16326000	2.55853652954102
chr2L	16350000	16353000	chr2L	16323000	16326000	1.0333331823349
chr2L	16353000	16356000	chr2L	16323000	16326000	-4.51071453094482
chr2L	16356000	16359000	chr2L	16323000	16326000	-17.6545448303223
chr2L	16359000	16362000	chr2L	16323000	16326000	-28.8230762481689
chr2L	16362000	16365000	chr2L	16323000	16326000	-34.7857131958008
chr2L	16365000	16368000	chr2L	16323000	16326000	-39.7799987792969
chr2L	16368000	16371000	chr2L	16323000	16326000	-30.1000003814697
chr2L	16371000	16374000	chr2L	16323000	16326000	-32.7533340454102
chr2L	16374000	16377000	chr2L	16323000	16326000	-33.5
chr2L	16377000	16380000	chr2L	16323000	16326000	-39.1888885498047
chr2L	16380000	16383000	chr2L	16323000	16326000	-40.060001373291
chr2L	16383000	16386000	chr2L	16323000	16326000	-42.2999992370605
chr2L	16386000	16389000	chr2L	16323000	16326000	-40.6555557250977
chr2L	16389000	16392000	chr2L	16323000	16326000	-42.5
chr2L	16392000	16395000	chr2L	16323000	16326000	-47.1199989318848
chr2L	16395000	16398000	chr2L	16323000	16326000	-53.4000015258789
