chrom1	start1	end1	chrom2	start2	end2	score
chr2L	16486242	16486243	chr2L	16425016	16425017	62.0999984741211
chr2L	16486243	16486244	chr2L	16424661	16424662	61.2999992370605
chr2L	16486242	16486243	chr2L	16425017	16425018	62.0999984741211
chr2L	16486242	16486243	chr2L	16424661	16424662	61.2999992370605
chr2L	16486243	16486244	chr2L	16424660	16424661	61.2999992370605
chr2L	16486243	16486244	chr2L	16425017	16425018	62.0999984741211
chr2L	16485360	16485361	chr2L	16425017	16425018	68.6999969482422
chr2L	16485361	16485362	chr2L	16425016	16425017	68.6999969482422
chr2L	16485360	16485361	chr2L	16425016	16425017	68.6999969482422
chr2L	16484503	16484504	chr2L	16425016	16425017	67.5
chr2L	16484465	16484466	chr2L	16425016	16425017	66.5
chr2L	16484503	16484504	chr2L	16424661	16424662	69.9000015258789
chr2L	16485361	16485362	chr2L	16424660	16424661	69.9000015258789
chr2L	16485360	16485361	chr2L	16424661	16424662	69.9000015258789
chr2L	16484465	16484466	chr2L	16424661	16424662	69.9000015258789
chr2L	16484503	16484504	chr2L	16425017	16425018	67.5
chr2L	16484465	16484466	chr2L	16424660	16424661	69.9000015258789
chr2L	16485360	16485361	chr2L	16424660	16424661	69.9000015258789
chr2L	16484123	16484124	chr2L	16425017	16425018	66.5
chr2L	16484109	16484110	chr2L	16425017	16425018	66.5
chr2L	16484123	16484124	chr2L	16425016	16425017	66.5
chr2L	16484109	16484110	chr2L	16424661	16424662	69.0999984741211
chr2L	16483716	16483717	chr2L	16424661	16424662	68.9000015258789
chr2L	16483015	16483016	chr2L	16425017	16425018	69.6999969482422
chr2L	16483716	16483717	chr2L	16425017	16425018	67.6999969482422
chr2L	16483015	16483016	chr2L	16424660	16424661	70.9000015258789
chr2L	16483015	16483016	chr2L	16425016	16425017	69.6999969482422
chr2L	16483716	16483717	chr2L	16424660	16424661	68.9000015258789
chr2L	16484123	16484124	chr2L	16424661	16424662	69.5
chr2L	16483715	16483716	chr2L	16425017	16425018	67.6999969482422
chr2L	16483015	16483016	chr2L	16424661	16424662	70.9000015258789
chr2L	16483014	16483015	chr2L	16425017	16425018	69.6999969482422
chr2L	16483014	16483015	chr2L	16424661	16424662	70.9000015258789
chr2L	16484123	16484124	chr2L	16424660	16424661	69.6999969482422
chr2L	16484109	16484110	chr2L	16425016	16425017	66.5
chr2L	16483715	16483716	chr2L	16425016	16425017	67.6999969482422
chr2L	16483015	16483016	chr2L	16422441	16422442	69.0999984741211
chr2L	16484109	16484110	chr2L	16422191	16422192	70.0999984741211
chr2L	16483716	16483717	chr2L	16422191	16422192	70.3000030517578
chr2L	16483715	16483716	chr2L	16422191	16422192	70.3000030517578
chr2L	16483716	16483717	chr2L	16422531	16422532	68.3000030517578
chr2L	16483015	16483016	chr2L	16422531	16422532	69.5
chr2L	16483015	16483016	chr2L	16422191	16422192	68.9000015258789
chr2L	16484123	16484124	chr2L	16422531	16422532	68.5
chr2L	16483716	16483717	chr2L	16422192	16422193	70.3000030517578
chr2L	16483015	16483016	chr2L	16422192	16422193	68.9000015258789
chr2L	16483716	16483717	chr2L	16422441	16422442	69.6999969482422
chr2L	16484123	16484124	chr2L	16422191	16422192	70.0999984741211
chr2L	16484123	16484124	chr2L	16422192	16422193	70.0999984741211
chr2L	16484109	16484110	chr2L	16422531	16422532	68.5
chr2L	16486243	16486244	chr2L	16422531	16422532	61.2999992370605
chr2L	16485360	16485361	chr2L	16422192	16422193	64.0999984741211
chr2L	16485361	16485362	chr2L	16422191	16422192	64.0999984741211
chr2L	16484465	16484466	chr2L	16422191	16422192	68.3000030517578
chr2L	16484503	16484504	chr2L	16422191	16422192	68.0999984741211
chr2L	16484503	16484504	chr2L	16422531	16422532	68.0999984741211
chr2L	16484466	16484467	chr2L	16422441	16422442	68.0999984741211
chr2L	16485360	16485361	chr2L	16422191	16422192	64.0999984741211
chr2L	16486242	16486243	chr2L	16422191	16422192	62.2999992370605
chr2L	16486242	16486243	chr2L	16422531	16422532	61.7000007629395
chr2L	16486242	16486243	chr2L	16422192	16422193	62.2999992370605
chr2L	16486243	16486244	chr2L	16422191	16422192	62.5
