chrom1	start1	end1	chrom2	start2	end2	score
chr2L	16354000	16356000	chr2L	16354000	16356000	-31.2999992370605
chr2L	16356000	16359000	chr2L	16354000	16356000	-33.0894737243652
chr2L	16359000	16362000	chr2L	16354000	16356000	-36.6440010070801
chr2L	16362000	16365000	chr2L	16354000	16356000	-24.9916667938232
chr2L	16365000	16368000	chr2L	16354000	16356000	-22.3519992828369
chr2L	16368000	16371000	chr2L	16354000	16356000	-20.3199996948242
chr2L	16371000	16374000	chr2L	16354000	16356000	-20.0363636016846
chr2L	16374000	16377000	chr2L	16354000	16356000	-17.911111831665
chr2L	16377000	16380000	chr2L	16354000	16356000	-12.0727272033691
chr2L	16380000	16383000	chr2L	16354000	16356000	-7.97333335876465
chr2L	16383000	16386000	chr2L	16354000	16356000	-6.92307710647583
chr2L	16386000	16389000	chr2L	16354000	16356000	3.82857131958008
chr2L	16389000	16392000	chr2L	16354000	16356000	3.32307696342468
chr2L	16392000	16395000	chr2L	16354000	16356000	-8.04444408416748
chr2L	16395000	16398000	chr2L	16354000	16356000	-9.46666622161865
chr2L	16398000	16401000	chr2L	16354000	16356000	-12
chr2L	16401000	16404000	chr2L	16354000	16356000	-11.7600002288818
chr2L	16404000	16407000	chr2L	16354000	16356000	-5.692307472229
chr2L	16407000	16410000	chr2L	16354000	16356000	-7.40000009536743
chr2L	16410000	16413000	chr2L	16354000	16356000	-9.4285717010498
chr2L	16413000	16416000	chr2L	16354000	16356000	-11.5
chr2L	16416000	16419000	chr2L	16354000	16356000	-11.1199998855591
chr2L	16419000	16422000	chr2L	16354000	16356000	-11.3599996566772
chr2L	16422000	16425000	chr2L	16354000	16356000	-7.33333349227905
chr2L	16425000	16428000	chr2L	16354000	16356000	-6.80000019073486
chr2L	16428000	16431000	chr2L	16354000	16356000	-6.69999980926514
chr2L	16431000	16434000	chr2L	16354000	16356000	-6.79999971389771
chr2L	16434000	16437000	chr2L	16354000	16356000	0
chr2L	16437000	16440000	chr2L	16354000	16356000	-9.60000038146973
chr2L	16440000	16443000	chr2L	16354000	16356000	-8.66666698455811
chr2L	16443000	16446000	chr2L	16354000	16356000	-4.27999973297119
chr2L	16446000	16449000	chr2L	16354000	16356000	-8.26666641235352
chr2L	16449000	16452000	chr2L	16354000	16356000	-10.960000038147
chr2L	16452000	16455000	chr2L	16354000	16356000	-18.5499992370605
chr2L	16455000	16458000	chr2L	16354000	16356000	-21.6000003814697
chr2L	16458000	16461000	chr2L	16354000	16356000	-21
chr2L	16461000	16464000	chr2L	16354000	16356000	-14.4615383148193
chr2L	16464000	16467000	chr2L	16354000	16356000	-8.62222194671631
chr2L	16467000	16470000	chr2L	16354000	16356000	13.5272731781006
chr2L	16470000	16473000	chr2L	16354000	16356000	14.3999996185303
chr2L	16473000	16476000	chr2L	16354000	16356000	13.8666667938232
chr2L	16476000	16479000	chr2L	16354000	16356000	12.2333335876465
chr2L	16479000	16482000	chr2L	16354000	16356000	11.777777671814
chr2L	16482000	16485000	chr2L	16354000	16356000	13.6000003814697
chr2L	16485000	16488000	chr2L	16354000	16356000	10.3333330154419
chr2L	16488000	16491000	chr2L	16354000	16356000	11.0285711288452
chr2L	16491000	16494000	chr2L	16354000	16356000	16.6999988555908
chr2L	16494000	16497000	chr2L	16354000	16356000	14.9714288711548
chr2L	16497000	16500000	chr2L	16354000	16356000	15.0666666030884
chr2L	16354000	16356000	chr2L	16356000	16359000	-33.0894737243652
chr2L	16356000	16359000	chr2L	16356000	16359000	-36.3666648864746
chr2L	16359000	16362000	chr2L	16356000	16359000	-37.8739128112793
chr2L	16362000	16365000	chr2L	16356000	16359000	-30.5
chr2L	16365000	16368000	chr2L	16356000	16359000	-24.6687507629395
chr2L	16368000	16371000	chr2L	16356000	16359000	-28.8199996948242
chr2L	16371000	16374000	chr2L	16356000	16359000	-25.8666667938232
chr2L	16374000	16377000	chr2L	16356000	16359000	-27.052942276001
chr2L	16377000	16380000	chr2L	16356000	16359000	-14.9333333969116
chr2L	16380000	16383000	chr2L	16356000	16359000	-10.3999996185303
chr2L	16383000	16386000	chr2L	16356000	16359000	-6.93333339691162
chr2L	16386000	16389000	chr2L	16356000	16359000	2.20000004768372
chr2L	16389000	16392000	chr2L	16356000	16359000	-6.18461513519287
chr2L	16392000	16395000	chr2L	16356000	16359000	-13.1599998474121
chr2L	16395000	16398000	chr2L	16356000	16359000	-17.7333335876465
chr2L	16398000	16401000	chr2L	16356000	16359000	-18.4444446563721
chr2L	16401000	16404000	chr2L	16356000	16359000	-18.2666664123535
chr2L	16404000	16407000	chr2L	16356000	16359000	-11.5636358261108
chr2L	16407000	16410000	chr2L	16356000	16359000	-11.9111108779907
chr2L	16410000	16413000	chr2L	16356000	16359000	-11.542857170105
chr2L	16413000	16416000	chr2L	16356000	16359000	-12
chr2L	16416000	16419000	chr2L	16356000	16359000	-16.2399997711182
chr2L	16419000	16422000	chr2L	16356000	16359000	-14.3999996185303
chr2L	16422000	16425000	chr2L	16356000	16359000	-16.5999984741211
chr2L	16425000	16428000	chr2L	16356000	16359000	-8.80000019073486
chr2L	16428000	16431000	chr2L	16356000	16359000	0
chr2L	16431000	16434000	chr2L	16356000	16359000	-11.6000003814697
chr2L	16434000	16437000	chr2L	16356000	16359000	-12.8000001907349
chr2L	16437000	16440000	chr2L	16356000	16359000	-13.9333333969116
chr2L	16440000	16443000	chr2L	16356000	16359000	-14.8800001144409
