chrom1	start1	end1	chrom2	start2	end2	score
chr2L	16321000	16323000	chr2L	16321000	16323000	-8.10000038146973
chr2L	16323000	16326000	chr2L	16321000	16323000	-0.634615361690521
chr2L	16326000	16329000	chr2L	16321000	16323000	-12.9606065750122
chr2L	16329000	16332000	chr2L	16321000	16323000	-7.37435913085938
chr2L	16332000	16335000	chr2L	16321000	16323000	-8.65833282470703
chr2L	16335000	16338000	chr2L	16321000	16323000	6.75
chr2L	16338000	16341000	chr2L	16321000	16323000	11.1222219467163
chr2L	16341000	16344000	chr2L	16321000	16323000	15.2303028106689
chr2L	16344000	16347000	chr2L	16321000	16323000	11.8347826004028
chr2L	16347000	16350000	chr2L	16321000	16323000	9.49230766296387
chr2L	16350000	16353000	chr2L	16321000	16323000	25.1499996185303
chr2L	16353000	16356000	chr2L	16321000	16323000	23.3538455963135
chr2L	16356000	16359000	chr2L	16321000	16323000	5
chr2L	16359000	16362000	chr2L	16321000	16323000	12.9499998092651
chr2L	16362000	16365000	chr2L	16321000	16323000	16.9500007629395
chr2L	16365000	16368000	chr2L	16321000	16323000	19.3500003814697
chr2L	16368000	16371000	chr2L	16321000	16323000	10.25
chr2L	16371000	16374000	chr2L	16321000	16323000	-4.16363620758057
chr2L	16374000	16377000	chr2L	16321000	16323000	-14.3999996185303
chr2L	16377000	16380000	chr2L	16321000	16323000	1.06666624546051
chr2L	16380000	16383000	chr2L	16321000	16323000	11.2375001907349
chr2L	16383000	16386000	chr2L	16321000	16323000	11.5
chr2L	16386000	16389000	chr2L	16321000	16323000	-20.7333335876465
chr2L	16389000	16392000	chr2L	16321000	16323000	-20.3285713195801
chr2L	16392000	16395000	chr2L	16321000	16323000	-22.5
chr2L	16395000	16398000	chr2L	16321000	16323000	-26.2999992370605
chr2L	16398000	16401000	chr2L	16321000	16323000	-21.7999992370605
chr2L	16401000	16404000	chr2L	16321000	16323000	-36.6599998474121
chr2L	16404000	16407000	chr2L	16321000	16323000	-38.5
chr2L	16407000	16410000	chr2L	16321000	16323000	-37.6999969482422
chr2L	16410000	16413000	chr2L	16321000	16323000	-32.2999992370605
chr2L	16413000	16416000	chr2L	16321000	16323000	-34.2999992370605
chr2L	16416000	16419000	chr2L	16321000	16323000	-23.033332824707
chr2L	16419000	16422000	chr2L	16321000	16323000	-19.1999988555908
chr2L	16422000	16425000	chr2L	16321000	16323000	-15.8500003814697
chr2L	16425000	16428000	chr2L	16321000	16323000	-15.3999996185303
chr2L	16428000	16431000	chr2L	16321000	16323000	-16.6000003814697
chr2L	16431000	16434000	chr2L	16321000	16323000	-17.7000007629395
chr2L	16434000	16437000	chr2L	16321000	16323000	-18.3999996185303
chr2L	16437000	16440000	chr2L	16321000	16323000	0
chr2L	16440000	16443000	chr2L	16321000	16323000	-14.7800006866455
chr2L	16443000	16446000	chr2L	16321000	16323000	3.75
chr2L	16446000	16449000	chr2L	16321000	16323000	9.85555553436279
chr2L	16449000	16452000	chr2L	16321000	16323000	9.07777786254883
chr2L	16452000	16455000	chr2L	16321000	16323000	10.2600002288818
chr2L	16455000	16458000	chr2L	16321000	16323000	8.65999984741211
chr2L	16458000	16461000	chr2L	16321000	16323000	-10.960000038147
chr2L	16461000	16464000	chr2L	16321000	16323000	-3.36666679382324
chr2L	16464000	16467000	chr2L	16321000	16323000	9.63333320617676
chr2L	16467000	16470000	chr2L	16321000	16323000	7.86666679382324
chr2L	16470000	16473000	chr2L	16321000	16323000	6.5
chr2L	16473000	16476000	chr2L	16321000	16323000	7.09999990463257
chr2L	16476000	16479000	chr2L	16321000	16323000	11.0599994659424
chr2L	16479000	16482000	chr2L	16321000	16323000	14.9166669845581
chr2L	16482000	16485000	chr2L	16321000	16323000	13.9799995422363
chr2L	16485000	16488000	chr2L	16321000	16323000	13.2000007629395
chr2L	16488000	16491000	chr2L	16321000	16323000	15.8666667938232
chr2L	16491000	16494000	chr2L	16321000	16323000	14.8666667938232
chr2L	16494000	16497000	chr2L	16321000	16323000	10.460000038147
chr2L	16497000	16500000	chr2L	16321000	16323000	11.8333339691162
chr2L	16500000	16503000	chr2L	16321000	16323000	0
chr2L	16503000	16506000	chr2L	16321000	16323000	-10.6000003814697
chr2L	16506000	16509000	chr2L	16321000	16323000	-13.1800003051758
chr2L	16509000	16512000	chr2L	16321000	16323000	-15
chr2L	16321000	16323000	chr2L	16323000	16326000	-0.634615361690521
chr2L	16323000	16326000	chr2L	16323000	16326000	-5.90476179122925
chr2L	16326000	16329000	chr2L	16323000	16326000	-19.6354160308838
chr2L	16329000	16332000	chr2L	16323000	16326000	-11.079797744751
chr2L	16332000	16335000	chr2L	16323000	16326000	-10.1746664047241
chr2L	16335000	16338000	chr2L	16323000	16326000	14.8634405136108
chr2L	16338000	16341000	chr2L	16323000	16326000	17.8587493896484
chr2L	16341000	16344000	chr2L	16323000	16326000	9.10799980163574
chr2L	16344000	16347000	chr2L	16323000	16326000	2.45000004768372
chr2L	16347000	16350000	chr2L	16323000	16326000	-7.9709677696228
chr2L	16350000	16353000	chr2L	16323000	16326000	26.875
chr2L	16353000	16356000	chr2L	16323000	16326000	25.6853656768799
chr2L	16356000	16359000	chr2L	16323000	16326000	18.9249992370605
chr2L	16359000	16362000	chr2L	16323000	16326000	17.9285717010498
chr2L	16362000	16365000	chr2L	16323000	16326000	14.8900003433228
chr2L	16365000	16368000	chr2L	16323000	16326000	12.8434782028198
chr2L	16368000	16371000	chr2L	16323000	16326000	15.0666666030884
chr2L	16371000	16374000	chr2L	16323000	16326000	-1.55833327770233
chr2L	16374000	16377000	chr2L	16323000	16326000	-15.6916666030884
chr2L	16377000	16380000	chr2L	16323000	16326000	-7.73636341094971
chr2L	16380000	16383000	chr2L	16323000	16326000	13.5352945327759
chr2L	16383000	16386000	chr2L	16323000	16326000	8.14166641235352
chr2L	16386000	16389000	chr2L	16323000	16326000	-20.4500007629395
chr2L	16389000	16392000	chr2L	16323000	16326000	-18.8333339691162
chr2L	16392000	16395000	chr2L	16323000	16326000	-14.7692308425903
chr2L	16395000	16398000	chr2L	16323000	16326000	-19.7333335876465
chr2L	16398000	16401000	chr2L	16323000	16326000	-20.9636363983154
chr2L	16401000	16404000	chr2L	16323000	16326000	-31.8500003814697
chr2L	16404000	16407000	chr2L	16323000	16326000	-37.4625015258789
chr2L	16407000	16410000	chr2L	16323000	16326000	-38.8833312988281
chr2L	16410000	16413000	chr2L	16323000	16326000	-31.5499992370605
chr2L	16413000	16416000	chr2L	16323000	16326000	-29.3500003814697
chr2L	16416000	16419000	chr2L	16323000	16326000	-27.2999992370605
chr2L	16419000	16422000	chr2L	16323000	16326000	-14.2250003814697
chr2L	16422000	16425000	chr2L	16323000	16326000	-9.83333301544189
chr2L	16425000	16428000	chr2L	16323000	16326000	-9.13749980926514
chr2L	16428000	16431000	chr2L	16323000	16326000	-10.4000005722046
chr2L	16431000	16434000	chr2L	16323000	16326000	-14.457142829895
chr2L	16434000	16437000	chr2L	16323000	16326000	-23.0799999237061
chr2L	16437000	16440000	chr2L	16323000	16326000	-19.1499996185303
chr2L	16440000	16443000	chr2L	16323000	16326000	-11.25
chr2L	16443000	16446000	chr2L	16323000	16326000	6.82666683197021
